smiles,solubility
O=c1ccc2c(o1)c(O)c(cc2)O,-1.616090034
CC(=O)c1c(C)c[nH]c1C,-1.614852928
CCCC1(C)OCC(O1)CO,-1.613633146
OCC1COC(O1)(CC)CC,-1.613633146
FCOC(C(F)(F)F)C(F)(F)F,-1.613087884
CNC(Cc1ccccc1OC)C.Cl,-1.612081789
CNC(=O)Cn1c(CC)cnc1[N+](=O)[O-],-1.611596441
Cn1c(=O)n(CCC)c(cc1=O)N,-1.610705204
CCCn1c(=O)cc(n(c1=O)C)N,-1.610705204
O[C@H]1[C@H](O)[C@H](O[C@H]1n1cnc2c1ncnc2N)COP(=O)(O)O,-1.610680176
CNC(=O)OCC(COC(=O)N)(CC)C,-1.61060646
O=C1C(CCc2c1cccc2)C[NH+]1CCOCC1.[Cl-],-1.610432117
CCN(c1ccccc1)CCN(C)C,-1.610050836
COc1ccc(cc1)C[C@H]1NC[C@H]([C@@H]1OC(=O)C)O,-1.61
CC(=O)c1ccc(cc1)N,-1.61
CC(=O)Nc1ccc(cc1)S(=O)(=O)N,-1.61
C=CCC1(CC)C(=O)NC(=O)NC1=O,-1.61
CCC1C2CCC(C2)CN1C,-1.607962524
CC[N+](CCC(c1ccccc1)(C1CCCCC1)O)(CC)CC.[I-],-1.607385794
NC(=O)C(=O)N/N=C/c1ccc(o1)[N+](=O)[O-],-1.607369555
CCC(c1cnccn1)C(=S)N,-1.607016774
SC(=O)c1ccccc1,-1.606177786
OC(=O)c1cnc2n(c1=O)C(C)CCC2,-1.605866483
Nc1cccc(c1)P(=O)(O)O,-1.604848683
OS(=O)(=O)O.C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](c1ccnc2c1cc(OC)cc2)O,-1.604633303
OC[C@H]1O[C@@H](OCc2cc(=O)c3c(o2)cc2c(c3OC)cco2)[C@@H]([C@H]([C@@H]1O)O)O,-1.6045761
OC(=O)C(C1CCC=CC1)N,-1.604296045
OCC(CC(C)C)(CO)C,-1.602743616
CCC(C(COC(=O)N)COC(=O)N)C,-1.600972916
CC(CC(COC(=O)N)COC(=O)N)C,-1.600972916
CCCC(C(OC(=O)N)C)COC(=O)N,-1.600972916
CCCC(CC(OC(=O)N)C)OC(=O)N,-1.600972916
ClC[C@H](Cl)C,-1.6
OC(=O)c1ccccc1C(F)(F)F,-1.6
CCI,-1.6
NC(=O)N[C@H]1NC(=O)NC1=O,-1.6
CN(C(=O)Nc1ccccc1)C,-1.6
OC(=O)[C@@H](Cc1ccc(c(c1)O)O)N,-1.6
O1C[C@H]1c1ccccc1,-1.6
CC(CC(=O)CC(=O)C)C,-1.6
CCCC[C@](CC)(O)C,-1.6
OC[C@H](CC(C)C)C,-1.6
Clc1cccc(c1)P(=O)(O)O,-1.599664328
Clc1ccc(cc1)P(=O)(O)O,-1.599664328
O=C1C(=O)C(=C(c2c1cccc2)O)C,-1.598799761
CO[C@@]12[C@H]3N[C@H]3CN2C2=C([C@H]1COC(=O)N)C(=O)C(=C(C2=O)C)N,-1.598350372
OCC(COc1cccc(c1)OC)(O)C,-1.597672678
OCC(COc1ccc(cc1)OC)(O)C,-1.597672678
NC1=NCC(O1)c1ccccc1.OC(=O)/C=C/C(=O)O,-1.597501714
CCC(CO)(CO)CC.CCC(CO)(CO)CC.[Cl-].[Cl-].[Ca+2],-1.597209545
CCC(C(=O)N)(SC)CC,-1.596874572
CC(Cc1ccc2c(c1)OCO2)NCC(c1ccc(c(c1)O)O)O.Cl,-1.596692732
C=CCn1c(=O)n(C)c2c(c1=O)n(C)cn2,-1.596246204
ClCC[N+](CCCl)(C)[O-],-1.594178042
CN1C(=O)CC(C1=O)(C)c1ccccc1,-1.592843965
CCOC=C(C(=O)OCC)C(=O)OCC,-1.592746931
COc1ccc(cc1)NC(=O)N,-1.591679164
CCCn1c(=O)n(C)c(=O)c2c1nc[nH]2,-1.590901929
CC(Br)C,-1.59
COC(=O)c1ccc(cc1)N,-1.59
C=CCOCC(Cn1ccnc1[N+](=O)[O-])O,-1.589736348
CCCOc1ccccc1C(=O)N,-1.5896831
CCN1C(=O)NC(C1=O)c1ccccc1,-1.587483488
CN1CC2CCC(C1)N2C(=O)C,-1.587440029
O[C@H]1[C@@H](O[C@]([C@H]1O)(F)COS(=O)(=O)N)n1cnc2c1ncnc2N,-1.586864928
OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],-1.585001271
CN1C(=O)C(c2ccccc2)C(=O)N(C1=O)C,-1.584898214
OP(=O)(O)O.OP(=O)(O)O.[O-][N+](=O)OCCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-],-1.584831689
CCCC(C1(CC)C(=O)NC(=NC1=O)[O-])C.[Na+],-1.581989896
NCC1(CCCCC1)CC(=O)O,-1.581262189
Clc1ccc(cc1)S(=O)(=O)N,-1.581152348
[O-]c1ccc2c(c1)oc(=O)cc2C.[Na+],-1.580162929
O=Cc1ccc(cc1)NC(=O)C,-1.58
C[N+]1(CCOCC[N+]2(C)CCOCC2)CCOCC1.[I-].[I-],-1.579795099
OCC(COCc1ccc(cc1)C)O,-1.578471054
S1SCC(C1)N1CCCC1.OC(=O)C(=O)O,-1.577468903
ClCCN(C(=O)NCc1cnc(nc1N)C)N=O.Cl,-1.576886754
ONC(=O)/C=C/c1ccc(c(c1)OC)OC,-1.576426962
c1ccc(cc1)c1ncn[nH]1,-1.575950178
CC(=O)NC1CCCCC1,-1.575846487
CSc1ccccn1,-1.575774521
C/C=C\1/C[C@@H](C)[C@@](C)(O)C(=O)OC[C@@H]2[C@@H]3[C@H](OC1=O)CCN3CC2,-1.57576072
COP(=O)(OP(=O)(OC(C)C)OC(C)C)OC,-1.575063646
[O-]C(=O)c1ccccc1c1c2cc(Br)c(=O)cc2oc2c1cc(Br)c(c2[Hg])[O-].[Na+].[Na+].O,-1.574994922
CCC(Cc1ccc2c(c1)OCO2)N,-1.574303284
C[N+]1(CCOCC1)CCC(c1cccs1)(c1ccccc1)O.[I-],-1.574259524
CN1CCCC1c1c[nH]c2c1cccc2,-1.574107168
CCCC(CCC)CN.Cl,-1.572931887
FCCN(P(=O)(Cl)Cl)CCF,-1.572324239
COc1cc(ccc1OC)CC(=O)C,-1.572312967
OCC(C(C)(C)C)(CO)C,-1.57064393
CC(/[N+](=C/c1ccccc1)/[O-])(C)C,-1.570424831
OC[C@H]1O[C@@]([C@@H]([C@@H]1O)O)(CO)n1cnc2c1ncnc2N,-1.570062557
Oc1ccc(c(c1)C)Cl,-1.5700001
CNC(=O)Oc1ccccc1C1OCCO1,-1.5700001
OC(COc1cccc2c1C[C@H](O)[C@@H](C2)O)CNC(C)(C)C,-1.569883744
Nc1ccc(c(c1)O)C(=O)O.CN(CCC(c1ccccn1)c1ccccc1)C,-1.569624523
CC(C(COC(=O)N)(COC(=O)N)C)C,-1.569582916
NC(=O)OCC(C(C)(C)C)COC(=O)N,-1.569582916
CC(=O)OCC(COC(=O)C)(COC(=O)C)COC(=O)C,-1.5686344
OCCN(Cc1ccc2c(n1)cccc2)CCN(CC)CC.Cl.Cl.O,-1.568384384
N[C@H](c1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)Cl,-1.565616436
CCC(=O)C(C(C[N+](C)(C)C)C)(c1ccccc1)c1ccccc1.[Cl-],-1.565444995
CCC(=O)C(c1ccccc1)(c1ccccc1)CC([N+](C)(C)C)C.[Cl-],-1.565444995
CC(Cc1ccc(cc1)Cl)N.Cl,-1.565136202
CC1CCC2C1C(=O)OC=C2C,-1.563531776
OCC(COc1ccc(cc1OC)C(=O)CC)O,-1.563330814
CCOc1ccccc1C(=O)N,-1.563235078
CCOC(=O)C1(CCN(CC1)C)c1cccc(c1)O,-1.562697122
ClCCN(C(=O)NC[C@H]1O[C@H](OC)[C@@H]([C@H]([C@@H]1O)O)O)N=O,-1.561257773
O=c1[nH]c2c([nH]1)c(=O)n(c(=O)[nH]2)C,-1.5599999
CCCCC(=O)CC(=O)C,-1.5599999
C=CCc1ccc(c(c1)OC)O,-1.5599999
NS(=O)(=O)c1ccccc1,-1.5599999
CCNC(=O)N1CCN(CC1)C.Cl,-1.557018195
[O-][N+](=O)O.OCCn1c(=O)n(C)c2c(c1=O)n(C)cn2,-1.555686028
[O-][N+](=O)O.OCCn1cnc2c1c(=O)n(C)c(=O)n2C,-1.555686028
Nc1nc(nc(n1)N(C)C)N(C)C,-1.555443014
[O-][N+](=O)c1ccc(cc1)C1NCCS1,-1.55137112
CCCCCC([NH2+]C)C.[Cl-],-1.550949696
Nc1ccc2c(c1)scn2,-1.550943161
OCC(COc1ccccc1)(CO)CO,-1.550863137
Clc1ccc(c(c1)Cl)O,-1.55
CN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,-1.55
OCCCC(C)(C)C,-1.55
CCCCC[C@H](O)C,-1.55
OC(=O)c1ccccc1,-1.55
CSc1cnc2c(n1)cncn2,-1.55
CSc1cnc2c(n1)ncnc2,-1.55
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN([C@@H]1N2C)C,-1.549914581
CNC(Cc1ccccc1)(C)C,-1.549472247
ClCCN(CC=C)CCCl,-1.549318207
FCCN(P1(=O)NCCCO1)CCCl,-1.549033443
C=CCOCC(OC(=O)C)COC(=O)C,-1.548880763
CCCCCCC(C(=O)O)N,-1.547460613
CN1CCCCC1C(=O)Nc1c(C)cccc1C,-1.546461578
O=Nc1ccc(cc1)O,-1.546228815
COc1ccccc1OCCOCCOCCN1CCCCC1,-1.545996515
CN1C(C)C2CCC(C1C)C2,-1.544972887
CN(CCNC(=O)c1ccccc1)C,-1.543057226
CC1CCCN(C1)C=CC=C(/C=[N+]/1\CCCC(C1)C)C.[Cl-],-1.542269836
CN(C(=O)OCC(COC(=O)N)(C)C)C,-1.541000598
CN1C(C)(C)CCCC1(C)C,-1.540627712
CN1CCOC(C1)(OCC#C)c1ccccc1.Cl,-1.540398399
ClC(Br)Cl,-1.54
n1ccc(cc1)c1ccncc1,-1.54
Cc1ccc(c(c1)O)C,-1.54
N[C@H](c1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C,-1.539007742
OC(=O)COc1cccc(c1)C,-1.538874883
Clc1cnc(nc1)NS(=O)(=O)c1cccc(c1)N,-1.538487697
NCCc1cccc(c1)C(F)(F)F,-1.538096958
CCC(NC(=S)C(=S)NC(CC)C)C,-1.536939844
COc1cccc(c1OC)C(=O)O,-1.535312477
NC(=O)c1cccc(c1O)C,-1.53501263
CC(SC(C(=O)N)(C)C)C,-1.534513828
CCC(c1ccccc1)(C(=O)N)O,-1.533555739
[O-]C(=O)CCn1c(=O)c2ccccc2n(c1=O)C.[Na+],-1.533541006
COc1cc(C=O)cc(c1O)OC,-1.533272957
O=C1C=CC(=O)c2c1c(O)ccc2,-1.531581172
O=C1c2ccccc2CS(=O)(=O)N1C,-1.530975494
CCOc1ccccc1OCC(CO)O,-1.530263135
NCc1ccccc1,-1.53
COc1cc(/C=C/C(=O)N2CCCO2)cc(c1OC)OC,-1.529321098
Oc1ccc2c(c1)oc(=O)cc2C,-1.529096721
CCNC(=O)c1ccccc1O,-1.527792931
O=[NH+]/C=c/1\n(COCCCCc2ccccc2)ccn1C.[Cl-],-1.527265407
COc1ccccc1OCC(COC(=O)N)O,-1.525122224
COc1ccc(c(c1)O)C(=O)C,-1.524649022
O[C@@H]1[C@@H](COP(=O)(OP(=O)(O)O)O)O[C@H]([C@@H]1O)n1cnc2c1[nH]cnc2=O,-1.524423518
CC(=O)O[C@H]1[C@H](O[C@H]2[C@@H]1OC(O2)(C)C)[C@H]1COC(O1)(C)C,-1.522863901
CCOC(=O)c1ccco1,-1.522273819
COc1ccc(cc1)CC(NCC(c1ccc(c(c1)CO)O)O)C,-1.522108878
COc1ccccc1OCC1CO1,-1.52176273
c1ccc2c(c1)non2,-1.521714821
COc1cc(ccc1O)C(=O)C,-1.52159827
NC(=O)OCC1(CCCC1)COC(=O)N,-1.521349019
CCC1(C(C)C)C(=O)[N-]C(=O)NC1=O.[Na+],-1.521311656
Nc1ccccc1Cl,-1.52
COc1ccc2c3c1O[C@H]1[C@]43CCN([C@@H](C2)[C@H]4C=C[C@@H]1O)C,-1.52
c1ccc2c(c1)[nH]cc2,-1.52
Cc1c[nH]c(=O)[nH]c1=O,-1.52
OC(=O)c1ccccc1N,-1.52
CCCC(CO)(C)C,-1.52
O=COCCC(C)C,-1.52
CCC(C=O)CC,-1.52
"COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@H]4C=C[C@@H]1O)C	",-1.52
CCC(NC)(CC)CC.Cl,-1.518631896
CCCC([NH2+]C)(CC)C.[Cl-],-1.518631896
[O-]C(=O)/C=C\C(=O)O.NCC([NH+]1CCCCC1)c1cccs1,-1.518568508
COc1ccc(cc1)C(=O)/C=N/[NH+]1CCN(CC1)C.[Cl-],-1.517251307
NC1=NCC(O1)CN1CCN(CC1)c1ccccn1,-1.516383688
Br/N=C/1\C=CC(=O)C=C1,-1.514648395
CC(CNC(Cc1ccccc1)(C)C)O,-1.514545658
COc1cc(ccc1OC)CC(O)C,-1.513926341
OCCN(Cc1csc(n1)c1ccc(s1)[N+](=O)[O-])C.Cl,-1.513270639
O=C(N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)COC(=O)C)CCC[C@H](C(=O)O)N,-1.51297407
COc1cc(/C=C/C(=O)O)ccc1O,-1.512243585
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N,-1.511615306
OC[C@H]1O[C@H]([C@H]([C@@H]1O)O)n1cnc2c1ncnc2N,-1.511615306
CC(CCCC([NH3+])C)C.[Cl-],-1.510065652
NC(=N)NCC(=O)O,-1.51
[O-][N+](=O)O.OCn1cnc2c1c(=O)n(C)c(=O)n2C,-1.509631918
CC(C(=O)O)Oc1ccccc1,-1.509605156
OCCN1CCN=C1Nc1ncc(s1)[N+](=O)[O-],-1.509309071
COc1cccc(c1)CCCNCCSS(=O)(=O)O,-1.508529022
Clc1[nH]c2c(n1)n(C)c(=O)n(c2=O)C,-1.507522077
CNc1nc(NC)nc(n1)NC,-1.504850549
CNC(=O)c1ccccc1OC,-1.503659252
ClCCCNC(Cc1ccccc1)C.Cl,-1.503248554
CCN(CCc1onc(n1)c1ccccc1)CC,-1.501957543
Cc1ccc(cc1)/C(=C\CN1CCCC1)/c1ccccn1.Cl,-1.501601667
NCCc1cc(OCC)c(c(c1)OC)OCC,-1.501598575
CCC(C1(O)CCCCC1)C(=O)O,-1.50131259
BrCC=C,-1.5
ClCCS(=O)(=O)CCl,-1.5
CC[C@@H]1CCCCN1,-1.5
c1ccc2c(c1)scn2,-1.5
ClCCS(=O)(=O)CCCl,-1.5
CCC[C@@H]1CCCCN1,-1.5
NC(=N)c1cccc(c1)[N+](=O)[O-].Cl,-1.497789567
NC(=O)/C=C/c1ccccc1,-1.496667103
C#CCN1C(=O)Cc2c(S1(=O)=O)cccc2,-1.495902618
OC(=O)CNc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],-1.495812749
OCCN1CC2CCC(C1)N2C(=O)CC,-1.49570598
NC(=O)/C=C/C1=NCCC1,-1.493030787
OC(COc1cccc(c1)C)CNC(C)C,-1.49219093
N1CCN(CC1)c1ccc2c(n1)cccc2,-1.490865139
OC(=O)Cc1ccc(cc1)C,-1.49077215
COc1ccc(cc1)C=O,-1.49
CCC(c1ccccc1)CNCCSS(=O)(=O)O,-1.489307679
OCC(C(C(C(=O)NNCc1ccccc1)O)O)O,-1.488822351
O=C1C2C3CCC(C2C(=O)N1c1ccc(cc1)Cl)O3,-1.488375613
BrC1CS(=O)(=O)CC1Br,-1.487330615
Nc1nc2c(o1)cccc2,-1.487169782
CN(c1c(C)n(C)c(=O)n(c1=O)C)C,-1.48536357
[O-]C(=O)[C@@H]1N2C(=O)[C@H]([C@H]2SC1(C)C)N1C(=O)[C@H](NC1(C)C)c1ccccc1.[K+],-1.484869033
NCCCNc1ccc(c2c1NCCC2)OC.Cl,-1.484841869
COC(=O)C(c1ccccc1)C1CCCCN1.Cl,-1.484048787
COc1ccccc1C(=O)O,-1.483299098
C/C=C(/C(=O)NC(=O)N)\C(C)C,-1.482802173
O=C(c1cc(Cl)nc(c1)Cl)N1CCOCC1,-1.482311731
Cc1n[nH]c(=S)[nH]c1=O,-1.481891825
O=C(CN1CCOCC1)NCc1ccccc1,-1.481871947
ClCC(Cl)Cl,-1.48
O=c1cc[nH]c(=O)[nH]1,-1.48
Cn1c(=O)n(CC=C)c(cc1=O)N,-1.479994983
CCC1(CC)C(=O)CCNC1=O,-1.4797314
FCCCSC#N,-1.479522465
Fc1c(F)c(C(=O)O)c(c(c1F)F)F,-1.479472378
O[C@H]1CC[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O,-1.479013036
ClCC1CC2CCN1CC2.Cl,-1.476933086
CC(=O)Nc1c2sscc2[nH]c1=O,-1.474931566
NC(=O)OCCCCOC(=O)N,-1.47215044
CC(=O)c1cc(O)c(c(c1)O)O,-1.471114024
O=C(N1CC1)Nc1ccccc1,-1.470457085
CCCCl,-1.47
Nc1cccc(c1)C(F)(F)F,-1.47
CCCCCOC(=O)N,-1.47
CCCC[C@@H](CC)O,-1.47
OC(=O)c1cscc1,-1.47
COc1ccc(cc1O)C(=O)O,-1.469055572
OC(=O)c1c(C)cccc1O,-1.468778559
CC[N+]1(CC)C(C)CCCC1C.[Br-],-1.466871092
Clc1ccc(c(c1Cl)C(=O)O)Cl,-1.466557607
C=CCSC(C(=O)N)(C)C,-1.466472333
CCn1cc(C(=O)O)c(=O)c2c1cc(N1CCN(CC1)C)c(c2)F,-1.466393685
COc1c2CN(C)CCc2cc2c1OCO2,-1.466373261
CCC1C(=O)NC(=O)N(C1=O)c1ccccc1,-1.46611465
CCCCCCC(N)C,-1.465016711
Oc1ccc(cc1)CCN[C@H]([C@@H](c1ccc(cc1)O)O)C.Cl,-1.464976653
COC(=O)c1ccc(cc1)[O-].[Na+],-1.46417491
OC(COC(=O)N)COc1ccc(cc1)Cl,-1.463167705
FC(=C(F)F)Cl,-1.462733729
OCCCCCCCl,-1.462490195
FCCN(C(=O)NCCCl)N=O,-1.462371602
NC(=O)c1cccc(c1)[N+](=O)[O-],-1.461022553
OC(COc1ccccc1C)COC(=O)N,-1.460558628
CCNC(=S)NCC,-1.46
Cc1c[nH]c(=O)nc1N,-1.46
[O-][N+](=O)c1cc(C)c(c(c1)[N+](=O)[O-])O,-1.46
O=C1NC(=O)NC1(C)c1ccccc1,-1.459671144
C/C=C/N1CCN(C1=O)/C=C/C,-1.456517597
CN(Cc1c[nH]c2c1cccc2)C,-1.454342905
CCOC(=O)c1cnc2n(c1=O)C(C)CCC2,-1.453548166
O[C@H]([C@H](C(=O)O)O)C(=O)O.O[C@H]([C@H](C(=O)O)O)C(=O)O.CC1N(C)CCOC1c1ccccc1,-1.45342971
Clc1ccc(nc1)OCCN1CSCC1.Cl,-1.452495937
N#CCc1ccccc1C#N,-1.451212485
S=C1NC(=O)C(N1)C,-1.450793264
[O-][N+](=O)c1ncc(n1C)C,-1.450649337
[O-][N+](=O)c1nc(cn1C)C,-1.450649337
CCC(=O)c1ccc(cc1)N.Cl,-1.450471399
CCCC(c1ccccc1)OCn1ccn(/c/1=C/[NH+]=O)C.[Cl-],-1.450363135
OCC(COc1cccc(c1)OC)O,-1.450187765
OCC(COc1ccc(cc1)OC)O,-1.450187765
c1ccc2c(c1)cncc2,-1.45
OC(=O)C1CCCCC1,-1.45
c1cccs1,-1.45
SC[C@H](C(=O)N)NC(=O)C,-1.447241039
O=c1ccoc2c1cccc2,-1.446448383
CC1(C)OCCS1,-1.445229574
CN(/N=C/CCCC)C=O,-1.444484804
O/N=C(/Cn1ccc2c1cccc2)\N,-1.443815336
O=c1ccc2c(o1)c(O)c1c(c2)cco1,-1.443574569
O=C1C(CCN1c1ccccc1)N1CCOCC1.Cl,-1.442830104
COP(=O)(OC=C(Cl)Cl)OC,-1.441243329
N#CC1(O)CCN(CC1)CCc1ccccc1,-1.44114863
CCCCCCC[N+](CCOCC[N+](CCCCCCC)(CC)CC)(C)C.[Br-].[Br-],-1.440938509
CCCCCCCC[N+](CCOCC[N+](CCCCCCCC)(C)C)(C)C.[Br-].[Br-],-1.440938509
OC(=O)C1CCn2c1ccc2C(=O)c1ccccc1.OCC(CO)(CO)N,-1.440527348
CCCCNCCCC,-1.4400001
CSSC,-1.4400001
CCCCn1c(=O)[nH]c(=O)c2c1nc[nH]2,-1.437196923
CCCC(C1(CC)C(=O)NC(=NC1=O)[S-])C.[Na+],-1.437061349
NC(=O)C(c1ccccc1)(c1ccccc1)O,-1.436927712
CC(C1CCCCC1)OCn1ccn(/c/1=C/[NH+]=O)C.[Cl-],-1.435593199
CCC(=O)c1ccc(cc1)NO,-1.435516387
Cn1cnc(=O)c2c1cccc2,-1.434482122
O=C1NC(=O)C2(C(C1CC2)(C)C)C,-1.434116238
N/C(=N\c1ccccc1)/N=C(N)N,-1.432979339
ClCCN(C(=O)NC1CCC(=O)NC1=O)N=O,-1.432113434
COc1ccc(cc1O)/C=C/C(=O)O,-1.431489025
Cn1c(C)n[nH]c1=S,-1.430863129
CN1C(=O)CC(C1=O)c1ccccc1,-1.43080179
Cc1c(C)cccc1O,-1.4299999
Clc1nc(Cl)cc(c1)C(=O)N1COCC1,-1.429986123
CC(NC(C(c1ccc(cc1)O)O)C)CCc1ccccc1.Cl,-1.4292638
Cc1ccc(cc1)C(O)C,-1.428037866
CCC(COC(=O)CCC(=O)[O-])(CO)CC.[Na+],-1.428008414
ClC1=C/C(=N/c2ccc(cc2)[O-])/C=C(C1=O)Cl.[Na+],-1.427481034
CN1C(C)(C)CC=CC1(C)C,-1.426542431
CC/C=C(/C1(CC)C(=O)NC(=O)NC1=O)\C.[Na+],-1.42591604
O=C1NC(=O)OC1c1ccccc1,-1.424237386
CNC(C(C)(C)C)(C)C.Cl,-1.424151023
CN1C2CCC1CN(C2)CCOC(=O)c1ccc(cc1)N,-1.424040514
CN1CC2CCC(C1)N2CCOC(=O)c1ccc(cc1)N,-1.424040514
CCC1(CC)C(=O)NC=CC1=O,-1.42171612
N#Cc1ccc(nc1)OCCCCCNCCSS(=O)(=O)O,-1.421091284
CC(CCCC(N)C)C,-1.420958544
CCC(C#C)(OC)C,-1.420474864
c1ccc(nc1)c1ccccn1,-1.42
CN([C@@H]1C(=CC(=O)[C@]2([C@H]1C[C@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)cccc2)O)O)C,-1.42
CCCCCC(=O)C,-1.42
CC(CC(=O)C)C,-1.42
OC(=O)[C@H]1CC[C@@](C1(C)C)(C)C(=O)O,-1.42
CN([C@@H]1C(=C(C(=O)NCN2CCCC2)C(=O)[C@]2([C@H]1C[C@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)cccc2O)O)O)C,-1.42
O=C(c1ccc(cc1)N)Nn1ncnc1,-1.419754896
O=C(C1CCC(=O)N1)NC1CC1c1ccccc1,-1.418963137
CN(CCC(c1ccccn1)c1ccccc1)C.Cl,-1.416872788
O=C1NN=C(C1)C,-1.415349805
COc1ccc(cc1)C(=O)/C=N\N(C)C,-1.4140163
NS(=O)(=O)C1CCCCC1,-1.413472734
[O-][N+](=O)CC(=O)OCC,-1.412380615
COCCCNCC1COc2c(O1)cccc2.Cl,-1.412059352
CC(=O)Cc1ccccc1,-1.410593557
CCN(CCSC(=N)N)CC.Cl.Cl,-1.410291979
CC(Cl)C,-1.41
Oc1ccc(c(c1)C)C,-1.41
Oc1ccc(cc1)C(=O)O,-1.41
OC(=O)CCc1ccccc1,-1.41
CC(=O)NCCc1ccccc1,-1.408497606
OS(=O)(=O)O.O=C1C[C@@H]2OCC=C3[C@H]4[C@@H]2[C@@H]2N1c1ccccc1[C@]12CCN([C@H]1C4)C3.O=C1C[C@@H]2OCC=C3[C@H]4[C@@H]2[C@@H]2N1c1ccccc1[C@]12CCN([C@H]1C4)C3,-1.407623129
CC(NCC(c1ccccc1Cl)O)C.Cl.O,-1.403117299
OCn1c2cc(Cl)ccc2oc1=O,-1.400865591
CC(=O)Nc1ccccc1Cl,-1.4
CCN(CCOC(=O)c1ccc(cc1)N)CC,-1.4
Cc1cc(C)cc(c1)O,-1.4
CCCC(CCC)O,-1.4
CCCCN1CCCC1=O,-1.39936936
CCC(=O)N1C(C)CN(CC1(C)C)C,-1.398619433
CNC(CC(=O)c1ccccc1)(C)C.Cl,-1.398382649
O=C(c1ccccc1)/C=C/C(=O)O,-1.398361785
OCC(COc1ccccc1OC)(CO)CO,-1.397529698
OC(=O)C[C@@H](C(=O)O)N,-1.395023054
Clc1cccc(c1)C1NCCS1,-1.391991593
CCCCN1CCN(CC1)C(=O)OCC,-1.391022275
Nc1onc(n1)c1ccccc1,-1.390364198
CCC1(CC)C(=O)NC(=O)NC1=O,-1.39
O=C1OC(=O)c2c1cccc2,-1.39
Cn1c(=O)n(C)c2c(c1=O)[nH]cn2,-1.39
COc1c(OC)c(OC)cc2c1c1ccc(c(=O)cc1[C@H](CC2)N)O,-1.389645696
CN(C(=S)N(C)C)C,-1.389080728
CCNc1nc(=O)nc([nH]1)C,-1.387978964
CC(=O)Nc1occ(n1)C(F)(F)F,-1.387141576
c1ccc(cc1)c1nnco1,-1.386716986
OCCN(C(=O)Cn1ccnc1[N+](=O)[O-])CCO,-1.383442187
CCC(N(C)C)(CC)C.Br,-1.383028741
OC(=O)C(CC(=O)O)(CC(=O)O)O.O=c1cc(n(n1c1ccccc1)C)C.Cn1cnc2c1c(=O)n(C)c(=O)n2C,-1.382748604
OCC(CSc1ccccc1)O,-1.381753156
O=CN(/N=C/CC(C)C)C,-1.381318224
NC12CC3CC(C2)CC(C1)C3,-1.380915312
OCCCc1ccccc1,-1.38
CC(CC[C@H](O)C)C,-1.38
OC(=O)c1ccncc1,-1.374293515
CCCCNC1=CC(=O)c2c(C1=O)cccn2,-1.374118863
CC(NCC(c1ccccc1Cl)O)C.Cl,-1.372917194
Clc1ccc(c(c1)C(=O)N)N,-1.372230252
O=C(C(=O)c1c[nH]c2c1cccc2)N(C)C,-1.370676423
CNCCc1cc(OC)ccc1OC.Cl,-1.370206575
Nc1cccc(c1)Cl,-1.37
[O-][N+](=O)NC(=N)N,-1.37
CCCCOC=O,-1.37
CC(Cc1ccccc1)O,-1.367893885
CC1NC(C)(C)C2CC1CC2,-1.367888954
CC1NC(C)SC(S1)C,-1.367880166
C=CC(NC(=S)NNC(=S)NC)C,-1.365537735
[O-]C(=O)CCC(=O)OC[C@H]([C@@H](c1ccc(cc1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl.[Na+],-1.365235392
ClCC(=O)C(C)(C)C,-1.363386185
Nc1cccc2c1nccn2,-1.362452409
OCC(CNc1ccccc1C(=O)N)O,-1.36132726
ClCC=C,-1.36
CCCCC(=O)OC,-1.36
CCc1ccccc1O,-1.36
Nc1ccc(cc1)S(=O)(=O)N,-1.36
CC,-1.36
[O-][N+](=O)c1cnc(s1)N,-1.359411975
[O-][N+](=O)c1c(Cl)ncn1C,-1.359304314
CCOc1ccc(cc1)OCC[N+](CC)(CC)CC.[I-],-1.359205426
OCCn1c(CC)cnc1[N+](=O)[O-],-1.359116097
O=C1NC(=O)NC21CCCCC2,-1.358348175
ClC(C(=O)NC(=O)N)C(C)C,-1.358325026
CC(=C)C(=O)OCCNC(C)(C)C,-1.35824204
Nc1ncnc2c1cccc2,-1.353921167
S=C(N1CCOCC1)SSC(=S)N1CCOCC1,-1.352838812
COc1cc(cc(c1O)OC)C(=O)C,-1.352186945
